invoice_id,customer_id,plan,amount,currency,payment_status,payment_method,due_date,paid_date,refund_status
INV-001303,CUST-00239,Starter,210.9,EUR,Paid,ACH Bank Transfer,2026-02-24,2026-02-26,Not Requested
INV-001304,CUST-00239,Starter,210.9,EUR,Paid,PayPal,2026-03-26,2026-03-30,Not Requested
INV-001305,CUST-00239,Starter,210.9,EUR,Paid,ACH Bank Transfer,2026-04-25,2026-04-28,Not Requested
INV-001306,CUST-00239,Starter,210.9,EUR,Paid,Credit Card,2026-05-25,2026-05-26,Not Requested
INV-001307,CUST-00239,Starter,210.9,EUR,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-001308,CUST-00239,Starter,210.9,EUR,Paid,PayPal,2026-07-24,2026-07-26,Not Requested
INV-001309,CUST-00240,Professional,8052.02,USD,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-001310,CUST-00240,Professional,8052.02,USD,Paid,ACH Bank Transfer,2025-09-27,2025-09-28,Not Requested
INV-001311,CUST-00240,Professional,8052.02,USD,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-001312,CUST-00240,Professional,8052.02,USD,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-001313,CUST-00240,Professional,8052.02,USD,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-001314,CUST-00240,Professional,8052.02,USD,Pending,Credit Card,2026-01-25,,Not Requested
INV-001315,CUST-00240,Professional,8052.02,USD,Paid,Credit Card,2026-02-24,2026-02-27,Not Requested
INV-001316,CUST-00240,Professional,8052.02,USD,Paid,Credit Card,2026-03-26,2026-03-28,Not Requested
INV-001317,CUST-00240,Professional,8052.02,USD,Failed,Credit Card,2026-04-25,,Not Requested
INV-001318,CUST-00240,Professional,8052.02,USD,Paid,Credit Card,2026-05-25,2026-05-30,Not Requested
INV-001319,CUST-00240,Professional,8052.02,USD,Paid,Credit Card,2026-06-24,2026-06-28,Not Requested
INV-001320,CUST-00240,Professional,8052.02,USD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-001321,CUST-00241,Enterprise,1500875.56,USD,Paid,Wire Transfer,2025-08-28,2025-08-29,Not Requested
INV-001322,CUST-00242,Starter,4403.02,USD,Failed,Credit Card,2025-08-28,,Requested
INV-001323,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-001324,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-001325,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2025-10-27,2025-10-31,Not Requested
INV-001326,CUST-00243,Professional,8267.1,USD,Paid,PayPal,2025-11-26,2025-11-26,Not Requested
INV-001327,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2025-12-26,2025-12-26,Not Requested
INV-001328,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2026-01-25,2026-01-30,Not Requested
INV-001329,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2026-02-24,2026-02-25,Not Requested
INV-001330,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2026-03-26,2026-04-01,Not Requested
INV-001331,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-001332,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2026-05-25,2026-05-30,Not Requested
INV-001333,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-001334,CUST-00243,Professional,8267.1,USD,Paid,Credit Card,2026-07-24,2026-07-29,Not Requested
INV-001335,CUST-00244,Enterprise,2647825.47,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-28,Not Requested
INV-001336,CUST-00245,Starter,3423.97,USD,Paid,Credit Card,2025-08-28,2025-09-03,Not Requested
INV-001337,CUST-00246,Starter,466.08,USD,Paid,Credit Card,2025-08-28,2025-09-03,Not Requested
INV-001338,CUST-00246,Starter,466.08,USD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-001339,CUST-00246,Starter,466.08,USD,Failed,Credit Card,2025-10-27,,Not Requested
INV-001340,CUST-00246,Starter,466.08,USD,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-001341,CUST-00246,Starter,466.08,USD,Paid,Credit Card,2025-12-26,2025-12-26,Not Requested
INV-001342,CUST-00246,Starter,466.08,USD,Paid,Credit Card,2026-01-25,2026-01-29,Not Requested
INV-001343,CUST-00246,Starter,466.08,USD,Pending,PayPal,2026-02-24,,Not Requested
INV-001344,CUST-00246,Starter,466.08,USD,Paid,Credit Card,2026-03-26,2026-03-30,Not Requested
INV-001345,CUST-00246,Starter,466.08,USD,Paid,Credit Card,2026-04-25,2026-04-28,Not Requested
INV-001346,CUST-00246,Starter,466.08,USD,Paid,ACH Bank Transfer,2026-05-25,2026-05-29,Not Requested
INV-001347,CUST-00246,Starter,466.08,USD,Paid,Credit Card,2026-06-24,2026-06-30,Not Requested
INV-001348,CUST-00246,Starter,466.08,USD,Paid,Credit Card,2026-07-24,2026-07-29,Not Requested
INV-001349,CUST-00247,Enterprise,1046225.72,EUR,Paid,ACH Bank Transfer,2025-08-28,2025-08-31,Not Requested
INV-001350,CUST-00248,Professional,64638.57,USD,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-001351,CUST-00249,Professional,1287.21,USD,Paid,Credit Card,2025-08-28,2025-09-02,Not Requested
INV-001352,CUST-00249,Professional,1287.21,USD,Refunded,Credit Card,2025-09-27,2025-09-27,Approved - Refunded
INV-001353,CUST-00249,Professional,1287.21,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-001354,CUST-00249,Professional,1287.21,USD,Paid,ACH Bank Transfer,2025-11-26,2025-11-30,Not Requested
INV-001355,CUST-00249,Professional,1287.21,USD,Paid,PayPal,2025-12-26,2025-12-29,Not Requested
INV-001356,CUST-00249,Professional,1287.21,USD,Paid,ACH Bank Transfer,2026-01-25,2026-01-26,Not Requested
INV-001357,CUST-00249,Professional,1287.21,USD,Paid,Credit Card,2026-02-24,2026-03-01,Not Requested
INV-001358,CUST-00249,Professional,1287.21,USD,Paid,Credit Card,2026-03-26,2026-04-03,Not Requested
INV-001359,CUST-00249,Professional,1287.21,USD,Paid,Credit Card,2026-04-25,2026-04-30,Not Requested
INV-001360,CUST-00249,Professional,1287.21,USD,Refunded,Credit Card,2026-05-25,2026-05-27,Denied
INV-001361,CUST-00249,Professional,1287.21,USD,Paid,PayPal,2026-06-24,2026-06-26,Not Requested
INV-001362,CUST-00249,Professional,1287.21,USD,Paid,ACH Bank Transfer,2026-07-24,2026-07-24,Not Requested
INV-001363,CUST-00250,Professional,64400.2,USD,Paid,Credit Card,2025-08-28,2025-09-01,Not Requested
INV-001364,CUST-00251,Starter,438.49,USD,Failed,Credit Card,2025-08-28,,Not Requested
INV-001365,CUST-00251,Starter,438.49,USD,Paid,Credit Card,2025-09-27,2025-09-30,Not Requested
INV-001366,CUST-00251,Starter,438.49,USD,Paid,Credit Card,2025-10-27,2025-11-02,Not Requested
INV-001367,CUST-00251,Starter,438.49,USD,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-001368,CUST-00251,Starter,438.49,USD,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-001369,CUST-00251,Starter,438.49,USD,Paid,Credit Card,2026-01-25,2026-01-26,Not Requested
INV-001370,CUST-00251,Starter,438.49,USD,Paid,Credit Card,2026-02-24,2026-02-28,Not Requested
INV-001371,CUST-00251,Starter,438.49,USD,Failed,Credit Card,2026-03-26,,Not Requested
INV-001372,CUST-00251,Starter,438.49,USD,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-001373,CUST-00251,Starter,438.49,USD,Paid,Credit Card,2026-05-25,2026-05-26,Not Requested
INV-001374,CUST-00251,Starter,438.49,USD,Paid,Credit Card,2026-06-24,2026-06-26,Not Requested
INV-001375,CUST-00251,Starter,438.49,USD,Paid,PayPal,2026-07-24,2026-07-25,Not Requested
INV-001376,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2025-08-28,2025-09-03,Not Requested
INV-001377,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2025-09-27,2025-10-01,Not Requested
INV-001378,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-001379,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2025-11-26,2025-11-27,Not Requested
INV-001380,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2025-12-26,2025-12-26,Not Requested
INV-001381,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2026-01-25,2026-01-29,Not Requested
INV-001382,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2026-02-24,2026-02-27,Not Requested
INV-001383,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2026-03-26,2026-04-01,Not Requested
INV-001384,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-001385,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2026-05-25,2026-05-26,Not Requested
INV-001386,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2026-06-24,2026-06-24,Not Requested
INV-001387,CUST-00252,Starter,555.59,USD,Paid,Credit Card,2026-07-24,2026-07-27,Not Requested
INV-001388,CUST-00253,Professional,7604.16,EUR,Paid,ACH Bank Transfer,2025-10-01,2025-10-02,Not Requested
INV-001389,CUST-00253,Professional,7604.16,EUR,Paid,Credit Card,2025-10-31,2025-10-31,Not Requested
INV-001390,CUST-00253,Professional,7604.16,EUR,Paid,Credit Card,2025-11-30,2025-12-02,Not Requested
INV-001391,CUST-00253,Professional,7604.16,EUR,Pending,Credit Card,2025-12-30,,Not Requested
INV-001392,CUST-00253,Professional,7604.16,EUR,Paid,Credit Card,2026-01-29,2026-02-04,Not Requested
INV-001393,CUST-00253,Professional,7604.16,EUR,Refunded,Credit Card,2026-02-28,2026-02-28,Approved - Refunded
INV-001394,CUST-00253,Professional,7604.16,EUR,Paid,Credit Card,2026-03-30,2026-03-30,Not Requested
INV-001395,CUST-00253,Professional,7604.16,EUR,Paid,Credit Card,2026-04-29,2026-05-01,Not Requested
INV-001396,CUST-00253,Professional,7604.16,EUR,Paid,Credit Card,2026-05-29,2026-05-30,Not Requested
INV-001397,CUST-00253,Professional,7604.16,EUR,Paid,ACH Bank Transfer,2026-06-28,2026-06-28,Not Requested
INV-001398,CUST-00253,Professional,7604.16,EUR,Paid,Credit Card,2026-07-28,2026-07-30,Not Requested
INV-001399,CUST-00254,Professional,158985.56,AUD,Paid,ACH Bank Transfer,2025-08-28,2025-08-28,Not Requested
INV-001400,CUST-00255,Starter,7065.82,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-001401,CUST-00256,Professional,151520.36,AUD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-001402,CUST-00257,Starter,4534.2,USD,Failed,Credit Card,2025-08-28,,Not Requested
INV-001403,CUST-00258,Professional,31377.05,USD,Paid,Credit Card,2025-11-25,2025-11-26,Not Requested
INV-001404,CUST-00259,Enterprise,1080530.94,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-001405,CUST-00261,Professional,30814.68,USD,Paid,Credit Card,2025-08-28,2025-09-03,Not Requested
INV-001406,CUST-00262,Enterprise,170583.9,USD,Failed,Wire Transfer,2025-08-28,,Requested
INV-001407,CUST-00263,Starter,338.57,USD,Paid,PayPal,2025-08-28,2025-08-30,Not Requested
INV-001408,CUST-00263,Starter,338.57,USD,Paid,Credit Card,2025-09-27,2025-09-30,Not Requested
INV-001409,CUST-00263,Starter,338.57,USD,Paid,Credit Card,2025-10-27,2025-11-01,Not Requested
INV-001410,CUST-00263,Starter,338.57,USD,Paid,Credit Card,2025-11-26,2025-11-28,Not Requested
INV-001411,CUST-00263,Starter,338.57,USD,Paid,PayPal,2025-12-26,2026-01-02,Not Requested
INV-001412,CUST-00263,Starter,338.57,USD,Paid,Credit Card,2026-01-25,2026-01-26,Not Requested
INV-001413,CUST-00263,Starter,338.57,USD,Paid,ACH Bank Transfer,2026-02-24,2026-02-25,Not Requested
INV-001414,CUST-00263,Starter,338.57,USD,Paid,Credit Card,2026-03-26,2026-03-29,Not Requested
INV-001415,CUST-00263,Starter,338.57,USD,Paid,Credit Card,2026-04-25,2026-04-29,Not Requested
INV-001416,CUST-00263,Starter,338.57,USD,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-001417,CUST-00263,Starter,338.57,USD,Paid,Credit Card,2026-06-24,2026-06-26,Not Requested
INV-001418,CUST-00263,Starter,338.57,USD,Paid,Credit Card,2026-07-24,2026-07-26,Not Requested
INV-001419,CUST-00264,Professional,111391.91,USD,Paid,PayPal,2025-08-28,2025-08-28,Not Requested
INV-001420,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-001421,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-001422,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2025-10-27,2025-10-31,Not Requested
INV-001423,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-001424,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-001425,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2026-01-25,2026-01-27,Not Requested
INV-001426,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2026-02-24,2026-03-02,Not Requested
INV-001427,CUST-00265,Starter,334.94,EUR,Failed,Credit Card,2026-03-26,,Not Requested
INV-001428,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-001429,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-001430,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-001431,CUST-00265,Starter,334.94,EUR,Paid,Credit Card,2026-07-24,2026-07-24,Not Requested
INV-001432,CUST-00267,Enterprise,2426736.91,USD,Paid,Wire Transfer,2025-08-28,2025-09-04,Not Requested
INV-001433,CUST-00269,Enterprise,374723.1,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-31,Not Requested
INV-001434,CUST-00270,Professional,8884.82,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-29,Not Requested
INV-001435,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-001436,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-001437,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2025-10-27,2025-10-28,Not Requested
INV-001438,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2025-11-26,2025-11-30,Not Requested
INV-001439,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-001440,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2026-01-25,2026-01-27,Not Requested
INV-001441,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2026-02-24,2026-02-24,Not Requested
INV-001442,CUST-00271,Starter,194.18,EUR,Refunded,Credit Card,2026-03-26,2026-03-26,Approved - Refunded
INV-001443,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-001444,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2026-05-25,2026-05-30,Not Requested
INV-001445,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2026-06-24,2026-06-29,Not Requested
INV-001446,CUST-00271,Starter,194.18,EUR,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-001447,CUST-00272,Professional,4536.19,USD,Paid,Credit Card,2026-05-09,2026-05-11,Not Requested
INV-001448,CUST-00272,Professional,4536.19,USD,Paid,Credit Card,2026-06-08,2026-06-10,Not Requested
INV-001449,CUST-00272,Professional,4536.19,USD,Failed,Credit Card,2026-07-08,,Requested
INV-001450,CUST-00273,Professional,4640.35,USD,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-001451,CUST-00273,Professional,4640.35,USD,Paid,Credit Card,2025-09-27,2025-10-01,Not Requested
INV-001452,CUST-00273,Professional,4640.35,USD,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-001453,CUST-00273,Professional,4640.35,USD,Paid,Credit Card,2025-11-26,2025-12-01,Not Requested
INV-001454,CUST-00273,Professional,4640.35,USD,Failed,Credit Card,2025-12-26,,Not Requested
INV-001455,CUST-00273,Professional,4640.35,USD,Paid,Credit Card,2026-01-25,2026-01-26,Not Requested
INV-001456,CUST-00273,Professional,4640.35,USD,Paid,Credit Card,2026-02-24,2026-02-27,Not Requested
INV-001457,CUST-00273,Professional,4640.35,USD,Paid,ACH Bank Transfer,2026-03-26,2026-03-31,Not Requested
INV-001458,CUST-00273,Professional,4640.35,USD,Paid,Credit Card,2026-04-25,2026-04-30,Not Requested
INV-001459,CUST-00273,Professional,4640.35,USD,Paid,ACH Bank Transfer,2026-05-25,2026-05-26,Not Requested
INV-001460,CUST-00273,Professional,4640.35,USD,Paid,PayPal,2026-06-24,2026-06-26,Not Requested
INV-001461,CUST-00273,Professional,4640.35,USD,Paid,Credit Card,2026-07-24,2026-07-26,Not Requested
INV-001462,CUST-00274,Professional,2267.14,USD,Paid,PayPal,2025-08-28,2025-08-28,Not Requested
INV-001463,CUST-00274,Professional,2267.14,USD,Paid,Credit Card,2025-09-27,2025-10-04,Not Requested
INV-001464,CUST-00274,Professional,2267.14,USD,Failed,Credit Card,2025-10-27,,Not Requested
INV-001465,CUST-00274,Professional,2267.14,USD,Paid,Credit Card,2025-11-26,2025-12-02,Not Requested
INV-001466,CUST-00274,Professional,2267.14,USD,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-001467,CUST-00274,Professional,2267.14,USD,Paid,Credit Card,2026-01-25,2026-01-31,Not Requested
INV-001468,CUST-00274,Professional,2267.14,USD,Paid,Credit Card,2026-02-24,2026-02-25,Not Requested
INV-001469,CUST-00274,Professional,2267.14,USD,Paid,ACH Bank Transfer,2026-03-26,2026-03-28,Not Requested
INV-001470,CUST-00274,Professional,2267.14,USD,Paid,Credit Card,2026-04-25,2026-04-29,Not Requested
INV-001471,CUST-00274,Professional,2267.14,USD,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-001472,CUST-00274,Professional,2267.14,USD,Failed,Credit Card,2026-06-24,,Requested
INV-001473,CUST-00274,Professional,2267.14,USD,Paid,Credit Card,2026-07-24,2026-07-28,Not Requested
INV-001474,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-001475,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-001476,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-001477,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2025-11-26,2025-11-27,Not Requested
INV-001478,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2025-12-26,2025-12-29,Not Requested
INV-001479,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2026-01-25,2026-01-25,Not Requested
INV-001480,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2026-02-24,2026-02-28,Not Requested
INV-001481,CUST-00275,Starter,565.74,USD,Paid,PayPal,2026-03-26,2026-03-28,Not Requested
INV-001482,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2026-04-25,2026-04-29,Not Requested
INV-001483,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2026-05-25,2026-05-26,Not Requested
INV-001484,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-001485,CUST-00275,Starter,565.74,USD,Paid,Credit Card,2026-07-24,2026-07-28,Not Requested
INV-001486,CUST-00277,Professional,4360.43,EUR,Paid,ACH Bank Transfer,2025-08-28,2025-09-01,Not Requested
INV-001487,CUST-00277,Professional,4360.43,EUR,Pending,ACH Bank Transfer,2025-09-27,,Not Requested
INV-001488,CUST-00277,Professional,4360.43,EUR,Paid,Credit Card,2025-10-27,2025-11-03,Not Requested
INV-001489,CUST-00277,Professional,4360.43,EUR,Paid,Credit Card,2025-11-26,2025-12-01,Not Requested
INV-001490,CUST-00277,Professional,4360.43,EUR,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-001491,CUST-00277,Professional,4360.43,EUR,Paid,Credit Card,2026-01-25,2026-01-31,Not Requested
INV-001492,CUST-00277,Professional,4360.43,EUR,Paid,ACH Bank Transfer,2026-02-24,2026-02-26,Not Requested
INV-001493,CUST-00277,Professional,4360.43,EUR,Paid,Credit Card,2026-03-26,2026-03-29,Not Requested
INV-001494,CUST-00277,Professional,4360.43,EUR,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-001495,CUST-00277,Professional,4360.43,EUR,Paid,Credit Card,2026-05-25,2026-05-29,Not Requested
INV-001496,CUST-00277,Professional,4360.43,EUR,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-001497,CUST-00277,Professional,4360.43,EUR,Paid,PayPal,2026-07-24,2026-07-28,Not Requested
INV-001498,CUST-00279,Professional,57512.92,USD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-001499,CUST-00281,Professional,71739.41,USD,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-001500,CUST-00282,Starter,420.86,AUD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-001501,CUST-00282,Starter,420.86,AUD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-001502,CUST-00282,Starter,420.86,AUD,Paid,PayPal,2025-10-27,2025-10-27,Not Requested
INV-001503,CUST-00282,Starter,420.86,AUD,Paid,ACH Bank Transfer,2025-11-26,2025-12-02,Not Requested
INV-001504,CUST-00282,Starter,420.86,AUD,Paid,ACH Bank Transfer,2025-12-26,2025-12-28,Not Requested
INV-001505,CUST-00282,Starter,420.86,AUD,Paid,Credit Card,2026-01-25,2026-01-25,Not Requested
INV-001506,CUST-00282,Starter,420.86,AUD,Failed,Credit Card,2026-02-24,,Not Requested
INV-001507,CUST-00282,Starter,420.86,AUD,Paid,PayPal,2026-03-26,2026-03-27,Not Requested
INV-001508,CUST-00282,Starter,420.86,AUD,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-001509,CUST-00282,Starter,420.86,AUD,Paid,Credit Card,2026-05-25,2026-05-26,Not Requested
INV-001510,CUST-00282,Starter,420.86,AUD,Paid,Credit Card,2026-06-24,2026-06-26,Not Requested
INV-001511,CUST-00282,Starter,420.86,AUD,Paid,Credit Card,2026-07-24,2026-07-26,Not Requested
INV-001512,CUST-00283,Starter,667.41,USD,Paid,Credit Card,2025-08-28,2025-09-01,Not Requested
INV-001513,CUST-00283,Starter,667.41,USD,Paid,Credit Card,2025-09-27,2025-10-01,Not Requested
INV-001514,CUST-00283,Starter,667.41,USD,Paid,Credit Card,2025-10-27,2025-11-02,Not Requested
INV-001515,CUST-00283,Starter,667.41,USD,Refunded,Credit Card,2025-11-26,2025-11-26,Requested
